0.890000, 0.744240
0.450000, 0.896358
0.750000, 0.908594
0.920000, 0.911165
0.920000, 0.912167
0.950000, 0.911954
0.950000, 0.912813
0.950000, 0.913409
0.960000, 0.913987
0.950000, 0.914082
0.950000, 0.914204
0.950000, 0.914004
0.960000, 0.914871
0.960000, 0.915050
0.960000, 0.914354
0.960000, 0.914732
0.950000, 0.915314
0.960000, 0.915189
0.960000, 0.915281
0.960000, 0.915583
